ALT,P,T,H2O,CO2,O3,CO,N2O,CH4,O2,BRD,NO,SO2_HI,NO2_HI,NH3,HNO3_HI,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2_HI,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN_HI,CF4_HI,C4H2,HC3N,H2,CS,SO3,BRO,CLONO2_XS,HNO4,CHCL2F,CCL4,F11,F12,C2CL2F4,C2CL3F3,N2O5,HNO3_XS,CF4_XS,CHCLF2,CCLF3,C2CLF5,NO2_XS,PAN,ACET,CH3CN_XS,CHF2CF3,CFH2CF3,CF3CH3,CH3CHF2,CH2F2,CCl2FCH3,CH3CClF2,??????,CHCl2CF3,CHClFCF3,CHCl2C2F5,C2HCl2F3CF2,SO2_XS,ISOP,CHF3
 1.379E+01, 1.616E+02, 2.117E+02, 7.007E-06, 3.300E-04, 1.024E-07, 5.314E-08, 3.009E-07, 1.630E-06, 2.090E-01, 5.527E+12, 2.959E-10, 5.629E-11, 6.832E-11, 1.540E-12, 3.208E-10, 5.552E-14, 4.299E-12, 9.332E-11, 1.700E-12, 3.000E-12, 9.053E-14, 4.647E-10, 3.594E-11, 5.519E-12, 7.810E-01, 1.574E-10, 5.323E-10, 7.490E-12, 8.385E-12, 5.443E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 9.700E-16, 2.172E-12, 3.046E-11,nan, 1.251E-10, 1.353E-10, 2.357E-10, 1.186E-11, 1.858E-11, 1.078E-11, 4.435E-10, 7.000E-11, 9.350E-11, 4.281E-12, 3.551E-12, 6.832E-11, 4.338E-11, 6.245E-11, 4.278E-12, 1.770E-12, 8.548E-12, 1.770E-12, 1.770E-12, 3.452E-12, 9.912E-12, 9.527E-12,nan,nan,nan,nan,nan, 5.629E-11, 1.301E-13, 2.090E-11
 1.438E+01, 1.468E+02, 2.078E+02, 5.367E-06, 3.300E-04, 1.129E-07, 4.609E-08, 2.978E-07, 1.618E-06, 2.090E-01, 5.116E+12, 2.904E-10, 5.682E-11, 1.118E-10, 8.553E-13, 3.787E-10, 6.073E-14, 5.569E-12, 1.248E-10, 1.700E-12, 3.000E-12, 1.299E-13, 4.469E-10, 3.620E-11, 6.084E-12, 7.810E-01, 1.562E-10, 5.184E-10, 5.672E-12, 6.244E-12, 4.341E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.089E-15, 5.442E-12, 3.607E-11,nan, 1.224E-10, 1.327E-10, 2.333E-10, 1.178E-11, 1.834E-11, 2.119E-11, 6.498E-10, 7.000E-11, 9.350E-11, 4.142E-12, 3.400E-12, 1.118E-10, 4.549E-11, 4.027E-11, 0.000E+00, 1.750E-12, 8.450E-12, 1.750E-12, 1.750E-12, 3.412E-12, 9.799E-12, 9.418E-12,nan,nan,nan,nan,nan, 5.682E-11, 7.792E-14, 2.083E-11
 1.494E+01, 1.334E+02, 2.041E+02, 4.125E-06, 3.300E-04, 1.244E-07, 4.002E-08, 2.947E-07, 1.606E-06, 2.090E-01, 4.735E+12, 2.837E-10, 5.744E-11, 1.656E-10, 4.843E-13, 4.453E-10, 6.688E-14, 6.951E-12, 1.595E-10, 1.700E-12, 3.000E-12, 1.736E-13, 4.279E-10, 3.620E-11, 6.789E-12, 7.810E-01, 1.551E-10, 5.044E-10, 4.335E-12, 4.678E-12, 3.441E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.200E-15, 9.919E-12, 4.333E-11,nan, 1.190E-10, 1.295E-10, 2.303E-10, 1.168E-11, 1.806E-11, 3.499E-11, 9.019E-10, 7.000E-11, 9.350E-11, 4.058E-12, 3.255E-12, 1.656E-10, 4.591E-11, 2.414E-11, 0.000E+00, 1.728E-12, 8.346E-12, 1.728E-12, 1.728E-12, 3.369E-12, 9.677E-12, 9.302E-12,nan,nan,nan,nan,nan, 5.744E-11, 3.556E-14, 2.075E-11
 1.552E+01, 1.212E+02, 2.002E+02, 3.483E-06, 3.300E-04, 1.353E-07, 3.491E-08, 2.909E-07, 1.593E-06, 2.090E-01, 4.380E+12, 2.753E-10, 5.750E-11, 2.475E-10, 3.251E-13, 5.992E-10, 7.525E-14, 8.852E-12, 2.012E-10, 1.700E-12, 3.000E-12, 2.493E-13, 4.064E-10, 3.599E-11, 7.847E-12, 7.810E-01, 1.535E-10, 4.896E-10, 3.549E-12, 3.523E-12, 2.725E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.317E-15, 1.450E-11, 5.076E-11,nan, 1.156E-10, 1.262E-10, 2.273E-10, 1.158E-11, 1.776E-11, 4.912E-11, 1.160E-09, 7.000E-11, 9.350E-11, 3.973E-12, 3.116E-12, 2.475E-10, 4.154E-11, 1.707E-11, 0.000E+00, 1.706E-12, 8.241E-12, 1.706E-12, 1.706E-12, 3.299E-12, 9.556E-12, 9.185E-12,nan,nan,nan,nan,nan, 5.750E-11, 1.753E-14, 2.062E-11
 1.605E+01, 1.101E+02, 1.969E+02, 2.995E-06, 3.300E-04, 1.501E-07, 3.038E-08, 2.872E-07, 1.580E-06, 2.090E-01, 4.052E+12, 2.671E-10, 5.730E-11, 3.298E-10, 2.056E-13, 7.678E-10, 8.366E-14, 1.084E-11, 2.411E-10, 1.700E-12, 3.000E-12, 3.294E-13, 3.858E-10, 3.576E-11, 8.944E-12, 7.810E-01, 1.518E-10, 4.755E-10, 2.906E-12, 2.534E-12, 2.105E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.429E-15, 2.038E-11, 5.833E-11,nan, 1.122E-10, 1.229E-10, 2.242E-10, 1.147E-11, 1.746E-11, 6.399E-11, 1.415E-09, 7.000E-11, 9.350E-11, 3.892E-12, 2.989E-12, 3.298E-10, 3.675E-11, 1.165E-11, 0.000E+00, 1.685E-12, 8.138E-12, 1.685E-12, 1.685E-12, 3.226E-12, 9.437E-12, 9.070E-12,nan,nan,nan,nan,nan, 5.730E-11, 4.405E-15, 2.048E-11
 1.664E+01, 1.000E+02, 1.956E+02, 2.936E-06, 3.300E-04, 2.115E-07, 2.700E-08, 2.817E-07, 1.564E-06, 2.090E-01, 3.704E+12, 2.578E-10, 5.508E-11, 4.462E-10, 1.468E-13, 1.101E-09, 9.617E-14, 1.457E-11, 2.853E-10, 1.700E-12, 3.000E-12, 4.743E-13, 3.626E-10, 3.529E-11, 1.082E-11, 7.810E-01, 1.501E-10, 4.592E-10, 2.533E-12, 1.929E-12, 1.727E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.569E-15, 4.211E-11, 7.244E-11,nan, 1.063E-10, 1.173E-10, 2.190E-10, 1.131E-11, 1.696E-11, 9.580E-11, 1.818E-09, 7.000E-11, 9.344E-11, 3.805E-12, 2.866E-12, 4.462E-10, 2.959E-11, 8.300E-12, 0.000E+00, 1.652E-12, 7.976E-12, 1.652E-12, 1.652E-12, 3.112E-12, 9.249E-12, 8.890E-12,nan,nan,nan,nan,nan, 5.508E-11, 1.863E-15, 2.027E-11
 1.719E+01, 9.085E+01, 1.956E+02, 2.871E-06, 3.300E-04, 2.981E-07, 2.388E-08, 2.761E-07, 1.547E-06, 2.090E-01, 3.369E+12, 2.497E-10, 5.256E-11, 5.675E-10, 1.017E-13, 1.464E-09, 1.090E-13, 1.859E-11, 3.269E-10, 1.700E-12, 3.000E-12, 6.564E-13, 3.405E-10, 3.485E-11, 1.283E-11, 7.810E-01, 1.482E-10, 4.436E-10, 2.288E-12, 1.418E-12, 1.405E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.703E-15, 6.289E-11, 8.593E-11,nan, 1.007E-10, 1.119E-10, 2.139E-10, 1.114E-11, 1.647E-11, 1.262E-10, 2.203E-09, 7.000E-11, 9.339E-11, 3.721E-12, 2.753E-12, 5.675E-10, 2.330E-11, 5.718E-12, 0.000E+00, 1.620E-12, 7.823E-12, 1.620E-12, 1.620E-12, 2.993E-12, 9.072E-12, 8.719E-12,nan,nan,nan,nan,nan, 5.256E-11, 2.221E-16, 2.005E-11
 1.775E+01, 8.254E+01, 1.978E+02, 2.787E-06, 3.300E-04, 4.385E-07, 2.095E-08, 2.699E-07, 1.529E-06, 2.090E-01, 3.027E+12, 2.430E-10, 4.925E-11, 7.090E-10, 7.758E-14, 1.913E-09, 1.236E-13, 2.354E-11, 3.673E-10, 1.700E-12, 3.000E-12, 9.232E-13, 3.186E-10, 3.440E-11, 1.524E-11, 7.810E-01, 1.460E-10, 4.279E-10, 2.255E-12, 1.032E-12, 1.158E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.839E-15, 8.386E-11, 9.954E-11,nan, 9.503E-11, 1.065E-10, 2.088E-10, 1.097E-11, 1.598E-11, 1.569E-10, 2.592E-09, 7.000E-11, 9.333E-11, 3.637E-12, 2.647E-12, 7.090E-10, 1.800E-11, 4.299E-12, 0.000E+00, 1.589E-12, 7.672E-12, 1.589E-12, 1.589E-12, 2.851E-12, 8.897E-12, 8.552E-12,nan,nan,nan,nan,nan, 4.925E-11, 7.641E-17, 1.979E-11
 1.832E+01, 7.499E+01, 2.000E+02, 2.702E-06, 3.300E-04, 6.431E-07, 1.833E-08, 2.625E-07, 1.508E-06, 2.090E-01, 2.719E+12, 2.413E-10, 4.522E-11, 8.629E-10, 5.832E-14, 2.447E-09, 1.408E-13, 3.031E-11, 4.031E-10, 1.700E-12, 3.000E-12, 1.358E-12, 2.979E-10, 3.410E-11, 1.830E-11, 7.810E-01, 1.437E-10, 4.127E-10, 2.380E-12, 7.571E-13, 9.692E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.986E-15, 1.190E-10, 1.147E-10,nan, 8.868E-11, 1.003E-10, 2.030E-10, 1.078E-11, 1.541E-11, 1.947E-10, 3.001E-09, 7.000E-11, 9.328E-11, 3.552E-12, 2.552E-12, 8.629E-10, 1.331E-11, 3.203E-12, 0.000E+00, 1.549E-12, 7.478E-12, 1.549E-12, 1.549E-12, 2.705E-12, 8.672E-12, 8.336E-12,nan,nan,nan,nan,nan, 4.522E-11, 8.629E-18, 1.951E-11
 1.888E+01, 6.813E+01, 2.022E+02, 2.619E-06, 3.300E-04, 8.940E-07, 1.601E-08, 2.545E-07, 1.485E-06, 2.090E-01, 2.443E+12, 2.435E-10, 4.071E-11, 1.024E-09, 4.309E-14, 3.038E-09, 1.598E-13, 3.840E-11, 4.349E-10, 1.700E-12, 3.000E-12, 1.916E-12, 2.784E-10, 3.394E-11, 2.182E-11, 7.810E-01, 1.415E-10, 3.982E-10, 2.625E-12, 5.714E-13, 8.276E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.140E-15, 1.646E-10, 1.308E-10,nan, 8.189E-11, 9.364E-11, 1.966E-10, 1.058E-11, 1.480E-11, 2.375E-10, 3.420E-09, 7.000E-11, 9.322E-11, 3.469E-12, 2.469E-12, 1.024E-09, 9.157E-12, 2.371E-12, 0.000E+00, 1.502E-12, 7.254E-12, 1.502E-12, 1.502E-12, 2.559E-12, 8.412E-12, 8.086E-12,nan,nan,nan,nan,nan, 4.071E-11, 1.661E-18, 1.924E-11
 1.947E+01, 6.190E+01, 2.046E+02, 2.600E-06, 3.300E-04, 1.160E-06, 1.447E-08, 2.452E-07, 1.454E-06, 2.090E-01, 2.195E+12, 2.491E-10, 3.607E-11, 1.214E-09, 3.243E-14, 3.650E-09, 1.882E-13, 4.835E-11, 4.639E-10, 1.700E-12, 3.000E-12, 3.251E-12, 2.586E-10, 3.409E-11, 2.637E-11, 7.810E-01, 1.391E-10, 3.829E-10, 3.146E-12, 4.275E-13, 7.052E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.346E-15, 2.129E-10, 1.478E-10,nan, 7.469E-11, 8.659E-11, 1.899E-10, 1.035E-11, 1.415E-11, 2.829E-10, 3.864E-09, 7.000E-11, 9.316E-11, 3.380E-12, 2.380E-12, 1.214E-09, 5.696E-12, 1.701E-12, 0.000E+00, 1.455E-12, 7.027E-12, 1.455E-12, 1.455E-12, 2.418E-12, 8.149E-12, 7.833E-12,nan,nan,nan,nan,nan, 3.607E-11, 8.052E-20, 1.898E-11
 2.003E+01, 5.623E+01, 2.068E+02, 2.602E-06, 3.300E-04, 1.413E-06, 1.328E-08, 2.360E-07, 1.422E-06, 2.090E-01, 1.971E+12, 2.557E-10, 3.174E-11, 1.402E-09, 2.395E-14, 4.223E-09, 2.199E-13, 5.833E-11, 4.900E-10, 1.700E-12, 3.000E-12, 4.750E-12, 2.402E-10, 3.438E-11, 3.108E-11, 7.810E-01, 1.369E-10, 3.682E-10, 3.741E-12, 3.062E-13, 5.965E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.559E-15, 2.601E-10, 1.642E-10,nan, 6.779E-11, 7.983E-11, 1.834E-10, 1.014E-11, 1.352E-11, 3.269E-10, 4.286E-09, 7.000E-11, 9.310E-11, 3.297E-12, 2.293E-12, 1.402E-09, 2.726E-12, 1.128E-12, 0.000E+00, 1.410E-12, 6.812E-12, 1.410E-12, 1.410E-12, 2.287E-12, 7.899E-12, 7.593E-12,nan,nan,nan,nan,nan, 3.174E-11, 4.747E-20, 1.873E-11
 2.064E+01, 5.109E+01, 2.092E+02, 2.632E-06, 3.300E-04, 1.655E-06, 1.268E-08, 2.256E-07, 1.380E-06, 2.090E-01, 1.771E+12, 2.690E-10, 2.859E-11, 1.626E-09, 2.098E-14, 4.671E-09, 2.949E-13, 7.043E-11, 5.100E-10, 1.700E-12, 3.000E-12, 6.874E-12, 2.238E-10, 3.589E-11, 3.847E-11, 7.810E-01, 1.351E-10, 3.525E-10, 4.915E-12, 2.330E-13, 5.093E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.865E-15, 3.276E-10, 1.832E-10,nan, 6.049E-11, 7.243E-11, 1.758E-10, 9.883E-12, 1.280E-11, 3.853E-10, 4.664E-09, 7.000E-11, 9.302E-11, 3.236E-12, 2.166E-12, 1.626E-09, 1.551E-12, 7.901E-13, 0.000E+00, 1.362E-12, 6.579E-12, 1.362E-12, 1.362E-12, 2.157E-12, 7.628E-12, 7.332E-12,nan,nan,nan,nan,nan, 2.859E-11, 1.786E-20, 1.849E-11
 2.122E+01, 4.642E+01, 2.116E+02, 2.683E-06, 3.300E-04, 1.934E-06, 1.232E-08, 2.162E-07, 1.336E-06, 2.090E-01, 1.591E+12, 2.837E-10, 2.583E-11, 1.849E-09, 1.875E-14, 5.056E-09, 3.777E-13, 8.245E-11, 5.280E-10, 1.700E-12, 3.000E-12, 8.719E-12, 2.082E-10, 3.758E-11, 4.618E-11, 7.810E-01, 1.331E-10, 3.372E-10, 6.664E-12, 1.700E-13, 4.309E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.184E-15, 3.930E-10, 2.016E-10,nan, 5.342E-11, 6.526E-11, 1.684E-10, 9.637E-12, 1.209E-11, 4.419E-10, 5.030E-09, 7.000E-11, 9.294E-11, 3.178E-12, 2.048E-12, 1.849E-09, 6.897E-13, 5.169E-13, 0.000E+00, 1.316E-12, 6.358E-12, 1.316E-12, 1.316E-12, 2.040E-12, 7.372E-12, 7.086E-12,nan,nan,nan,nan,nan, 2.583E-11, 6.931E-23, 1.827E-11
 2.182E+01, 4.217E+01, 2.139E+02, 2.773E-06, 3.300E-04, 2.293E-06, 1.232E-08, 2.077E-07, 1.287E-06, 2.090E-01, 1.429E+12, 3.016E-10, 2.350E-11, 2.088E-09, 1.756E-14, 5.367E-09, 4.788E-13, 9.519E-11, 5.442E-10, 1.700E-12, 3.000E-12, 1.024E-11, 1.926E-10, 3.967E-11, 5.497E-11, 7.810E-01, 1.307E-10, 3.216E-10, 9.463E-12, 1.192E-13, 3.609E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.546E-15, 4.597E-10, 2.204E-10,nan, 4.621E-11, 5.795E-11, 1.608E-10, 9.386E-12, 1.137E-11, 4.996E-10, 5.404E-09, 7.000E-11, 9.287E-11, 3.118E-12, 1.934E-12, 2.088E-09, 2.717E-13, 3.279E-13, 0.000E+00, 1.271E-12, 6.142E-12, 1.271E-12, 1.271E-12, 1.937E-12, 7.121E-12, 6.845E-12,nan,nan,nan,nan,nan, 2.350E-11, 4.628E-23, 1.807E-11
 2.244E+01, 3.831E+01, 2.157E+02, 2.844E-06, 3.300E-04, 2.839E-06, 1.265E-08, 2.014E-07, 1.236E-06, 2.090E-01, 1.288E+12, 3.302E-10, 2.188E-11, 2.344E-09, 1.663E-14, 5.583E-09, 6.187E-13, 1.095E-10, 5.604E-10, 1.700E-12, 3.000E-12, 1.267E-11, 1.775E-10, 4.236E-11, 6.589E-11, 7.810E-01, 1.278E-10, 3.034E-10, 1.442E-11, 8.360E-14, 3.049E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 4.008E-15, 5.285E-10, 2.383E-10,nan, 3.962E-11, 5.095E-11, 1.527E-10, 9.115E-12, 1.062E-11, 5.672E-10, 5.666E-09, 7.000E-11, 9.284E-11, 3.078E-12, 1.830E-12, 2.344E-09, 9.351E-14, 2.074E-13, 0.000E+00, 1.229E-12, 5.934E-12, 1.229E-12, 1.229E-12, 1.847E-12, 6.880E-12, 6.613E-12,nan,nan,nan,nan,nan, 2.188E-11, 2.246E-23, 1.790E-11
 2.304E+01, 3.481E+01, 2.171E+02, 2.912E-06, 3.300E-04, 3.435E-06, 1.311E-08, 1.963E-07, 1.188E-06, 2.090E-01, 1.162E+12, 3.635E-10, 2.063E-11, 2.599E-09, 1.584E-14, 5.744E-09, 7.745E-13, 1.240E-10, 5.761E-10, 1.700E-12, 3.000E-12, 1.548E-11, 1.630E-10, 4.522E-11, 7.738E-11, 7.810E-01, 1.248E-10, 2.845E-10, 2.037E-11, 5.614E-14, 2.573E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 4.494E-15, 5.953E-10, 2.552E-10,nan, 3.356E-11, 4.438E-11, 1.447E-10, 8.848E-12, 9.884E-12, 6.362E-10, 5.871E-09, 7.000E-11, 9.282E-11, 3.048E-12, 1.735E-12, 2.599E-09, 2.511E-14, 1.245E-13, 0.000E+00, 1.189E-12, 5.738E-12, 1.189E-12, 1.189E-12, 1.768E-12, 6.653E-12, 6.395E-12,nan,nan,nan,nan,nan, 2.063E-11, 7.560E-25, 1.776E-11
 2.368E+01, 3.162E+01, 2.185E+02, 3.103E-06, 3.300E-04, 4.008E-06, 1.370E-08, 1.905E-07, 1.142E-06, 2.090E-01, 1.049E+12, 4.215E-10, 1.955E-11, 2.904E-09, 1.489E-14, 5.808E-09, 1.030E-12, 1.412E-10, 5.946E-10, 1.700E-12, 3.000E-12, 2.006E-11, 1.458E-10, 4.878E-11, 9.183E-11, 7.810E-01, 1.209E-10, 2.603E-10, 3.138E-11, 3.373E-14, 2.120E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 5.047E-15, 6.662E-10, 2.731E-10,nan, 2.713E-11, 3.740E-11, 1.362E-10, 8.564E-12, 9.101E-12, 7.095E-10, 6.089E-09, 7.000E-11, 9.281E-11, 3.016E-12, 1.645E-12, 2.904E-09, 1.955E-14, 1.099E-13, 0.000E+00, 1.148E-12, 5.542E-12, 1.148E-12, 1.148E-12, 1.703E-12, 6.426E-12, 6.176E-12,nan,nan,nan,nan,nan, 1.955E-11, 2.607E-25, 1.765E-11
 2.430E+01, 2.873E+01, 2.198E+02, 3.215E-06, 3.300E-04, 4.625E-06, 1.436E-08, 1.840E-07, 1.099E-06, 2.090E-01, 9.475E+11, 5.201E-10, 1.856E-11, 3.261E-09, 1.378E-14, 5.772E-09, 1.461E-12, 1.595E-10, 6.179E-10, 1.703E-12, 3.000E-12, 2.751E-11, 1.284E-10, 5.284E-11, 1.086E-10, 7.810E-01, 1.172E-10, 2.312E-10, 4.438E-11, 1.823E-14, 1.692E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 5.670E-15, 7.231E-10, 2.878E-10,nan, 2.183E-11, 3.138E-11, 1.279E-10, 8.280E-12, 8.351E-12, 7.795E-10, 6.191E-09, 7.000E-11, 9.276E-11, 2.970E-12, 1.570E-12, 3.261E-09, 1.511E-14, 9.724E-14, 0.000E+00, 1.112E-12, 5.369E-12, 1.112E-12, 1.112E-12, 1.646E-12, 6.226E-12, 5.984E-12,nan,nan,nan,nan,nan, 1.856E-11, 6.459E-27, 1.755E-11
 2.491E+01, 2.610E+01, 2.212E+02, 3.245E-06, 3.300E-04, 5.297E-06, 1.510E-08, 1.767E-07, 1.061E-06, 2.090E-01, 8.554E+11, 6.631E-10, 1.764E-11, 3.676E-09, 1.250E-14, 5.631E-09, 2.085E-12, 1.790E-10, 6.466E-10, 1.709E-12, 3.000E-12, 3.808E-11, 1.107E-10, 5.749E-11, 1.280E-10, 7.810E-01, 1.136E-10, 1.963E-10, 5.966E-11, 9.798E-15, 1.283E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 6.374E-15, 7.659E-10, 2.992E-10,nan, 1.765E-11, 2.628E-11, 1.196E-10, 7.993E-12, 7.626E-12, 8.472E-10, 6.173E-09, 7.000E-11, 9.266E-11, 2.909E-12, 1.509E-12, 3.676E-09, 1.179E-14, 8.636E-14, 0.000E+00, 1.081E-12, 5.219E-12, 1.081E-12, 1.081E-12, 1.597E-12, 6.052E-12, 5.817E-12,nan,nan,nan,nan,nan, 1.764E-11, 2.773E-27, 1.747E-11
