ALT,P,T,H2O,CO2,O3,CO,N2O,CH4,O2,BRD,NO,SO2_HI,NO2_HI,NH3,HNO3_HI,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2_HI,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN_HI,CF4_HI,C4H2,HC3N,H2,CS,SO3,BRO,CLONO2_XS,HNO4,CHCL2F,CCL4,F11,F12,C2CL2F4,C2CL3F3,N2O5,HNO3_XS,CF4_XS,CHCLF2,CCLF3,C2CLF5,NO2_XS,PAN,ACET,CH3CN_XS,CHF2CF3,CFH2CF3,CF3CH3,CH3CHF2,CH2F2,CCl2FCH3,CH3CClF2,??????,CHCl2CF3,CHClFCF3,CHCl2C2F5,C2HCl2F3CF2,SO2_XS,ISOP,CHF3
 1.367E+01, 1.616E+02, 2.157E+02, 5.988E-06, 3.300E-04, 3.939E-07, 5.469E-08, 2.820E-07, 1.460E-06, 2.090E-01, 5.428E+12, 2.963E-10, 5.624E-11, 6.482E-11, 1.772E-12, 3.142E-10, 5.499E-14, 4.126E-12, 8.918E-11, 1.700E-12, 3.000E-12, 8.548E-14, 4.672E-10, 3.580E-11, 5.475E-12, 7.810E-01, 1.577E-10, 5.346E-10, 7.976E-12, 8.960E-12, 5.704E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 9.468E-16, 2.066E-12, 3.012E-11,nan, 1.253E-10, 1.355E-10, 2.359E-10, 1.187E-11, 1.860E-11, 1.028E-11, 4.256E-10, 7.000E-11, 9.350E-11, 4.325E-12, 3.579E-12, 6.482E-11, 4.240E-11, 6.845E-11, 6.585E-12, 1.773E-12, 8.562E-12, 1.773E-12, 1.773E-12, 3.458E-12, 9.927E-12, 9.542E-12,nan,nan,nan,nan,nan, 5.624E-11, 1.426E-13, 2.091E-11
 1.427E+01, 1.468E+02, 2.157E+02, 4.567E-06, 3.300E-04, 4.562E-07, 4.732E-08, 2.779E-07, 1.443E-06, 2.090E-01, 4.932E+12, 2.918E-10, 5.670E-11, 1.008E-10, 9.307E-13, 3.652E-10, 5.948E-14, 5.288E-12, 1.178E-10, 1.700E-12, 3.000E-12, 1.210E-13, 4.508E-10, 3.620E-11, 5.941E-12, 7.810E-01, 1.565E-10, 5.212E-10, 5.944E-12, 6.563E-12, 4.525E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.067E-15, 4.532E-12, 3.460E-11,nan, 1.231E-10, 1.334E-10, 2.339E-10, 1.180E-11, 1.840E-11, 1.838E-11, 5.985E-10, 7.000E-11, 9.350E-11, 4.159E-12, 3.430E-12, 1.008E-10, 4.540E-11, 4.354E-11, 0.000E+00, 1.754E-12, 8.471E-12, 1.754E-12, 1.754E-12, 3.421E-12, 9.823E-12, 9.442E-12,nan,nan,nan,nan,nan, 5.670E-11, 8.652E-14, 2.084E-11
 1.485E+01, 1.334E+02, 2.157E+02, 3.633E-06, 3.300E-04, 4.913E-07, 4.099E-08, 2.735E-07, 1.426E-06, 2.090E-01, 4.481E+12, 2.847E-10, 5.734E-11, 1.570E-10, 5.436E-13, 4.347E-10, 6.590E-14, 6.730E-12, 1.540E-10, 1.700E-12, 3.000E-12, 1.666E-13, 4.310E-10, 3.620E-11, 6.676E-12, 7.810E-01, 1.553E-10, 5.066E-10, 4.548E-12, 4.928E-12, 3.585E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.182E-15, 9.204E-12, 4.217E-11,nan, 1.196E-10, 1.300E-10, 2.308E-10, 1.170E-11, 1.810E-11, 3.278E-11, 8.616E-10, 7.000E-11, 9.350E-11, 4.072E-12, 3.278E-12, 1.570E-10, 4.584E-11, 2.672E-11, 0.000E+00, 1.732E-12, 8.362E-12, 1.732E-12, 1.732E-12, 3.376E-12, 9.697E-12, 9.320E-12,nan,nan,nan,nan,nan, 5.734E-11, 4.233E-14, 2.076E-11
 1.547E+01, 1.212E+02, 2.157E+02, 3.353E-06, 3.300E-04, 5.466E-07, 3.535E-08, 2.671E-07, 1.407E-06, 2.090E-01, 4.071E+12, 2.760E-10, 5.750E-11, 2.399E-10, 3.371E-13, 5.847E-10, 7.449E-14, 8.678E-12, 1.975E-10, 1.700E-12, 3.000E-12, 2.423E-13, 4.083E-10, 3.601E-11, 7.749E-12, 7.810E-01, 1.536E-10, 4.909E-10, 3.613E-12, 3.621E-12, 2.787E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.306E-15, 1.410E-11, 5.010E-11,nan, 1.159E-10, 1.265E-10, 2.275E-10, 1.159E-11, 1.779E-11, 4.787E-11, 1.137E-09, 7.000E-11, 9.350E-11, 3.980E-12, 3.128E-12, 2.399E-10, 4.197E-11, 1.760E-11, 0.000E+00, 1.708E-12, 8.250E-12, 1.708E-12, 1.708E-12, 3.305E-12, 9.567E-12, 9.195E-12,nan,nan,nan,nan,nan, 5.750E-11, 1.888E-14, 2.063E-11
 1.606E+01, 1.101E+02, 2.157E+02, 3.294E-06, 3.300E-04, 6.058E-07, 3.035E-08, 2.600E-07, 1.388E-06, 2.090E-01, 3.699E+12, 2.671E-10, 5.728E-11, 3.306E-10, 2.051E-13, 7.703E-10, 8.375E-14, 1.087E-11, 2.414E-10, 1.700E-12, 3.000E-12, 3.305E-13, 3.857E-10, 3.575E-11, 8.958E-12, 7.810E-01, 1.518E-10, 4.754E-10, 2.903E-12, 2.529E-12, 2.102E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.430E-15, 2.054E-11, 5.844E-11,nan, 1.121E-10, 1.228E-10, 2.242E-10, 1.147E-11, 1.746E-11, 6.423E-11, 1.418E-09, 7.000E-11, 9.349E-11, 3.891E-12, 2.988E-12, 3.306E-10, 3.669E-11, 1.163E-11, 0.000E+00, 1.685E-12, 8.137E-12, 1.685E-12, 1.685E-12, 3.226E-12, 9.435E-12, 9.069E-12,nan,nan,nan,nan,nan, 5.728E-11, 4.386E-15, 2.048E-11
 1.669E+01, 1.000E+02, 2.157E+02, 3.231E-06, 3.300E-04, 6.687E-07, 2.670E-08, 2.480E-07, 1.367E-06, 2.090E-01, 3.360E+12, 2.570E-10, 5.489E-11, 4.565E-10, 1.416E-13, 1.131E-09, 9.728E-14, 1.490E-11, 2.893E-10, 1.700E-12, 3.000E-12, 4.872E-13, 3.605E-10, 3.525E-11, 1.099E-11, 7.810E-01, 1.499E-10, 4.577E-10, 2.500E-12, 1.875E-12, 1.693E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.582E-15, 4.404E-11, 7.369E-11,nan, 1.058E-10, 1.168E-10, 2.185E-10, 1.129E-11, 1.691E-11, 9.862E-11, 1.854E-09, 7.000E-11, 9.344E-11, 3.797E-12, 2.856E-12, 4.565E-10, 2.895E-11, 8.003E-12, 0.000E+00, 1.649E-12, 7.962E-12, 1.649E-12, 1.649E-12, 3.102E-12, 9.233E-12, 8.874E-12,nan,nan,nan,nan,nan, 5.489E-11, 1.637E-15, 2.025E-11
 1.730E+01, 9.085E+01, 2.160E+02, 3.185E-06, 3.300E-04, 7.902E-07, 2.332E-08, 2.347E-07, 1.346E-06, 2.090E-01, 3.049E+12, 2.484E-10, 5.193E-11, 5.947E-10, 9.707E-14, 1.550E-09, 1.118E-13, 1.955E-11, 3.346E-10, 1.700E-12, 3.000E-12, 7.078E-13, 3.363E-10, 3.476E-11, 1.329E-11, 7.810E-01, 1.478E-10, 4.406E-10, 2.282E-12, 1.343E-12, 1.358E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.729E-15, 6.693E-11, 8.855E-11,nan, 9.958E-11, 1.109E-10, 2.130E-10, 1.111E-11, 1.638E-11, 1.321E-10, 2.278E-09, 7.000E-11, 9.338E-11, 3.705E-12, 2.733E-12, 5.947E-10, 2.228E-11, 5.444E-12, 0.000E+00, 1.614E-12, 7.794E-12, 1.614E-12, 1.614E-12, 2.965E-12, 9.038E-12, 8.687E-12,nan,nan,nan,nan,nan, 5.193E-11, 1.940E-16, 2.000E-11
 1.790E+01, 8.254E+01, 2.167E+02, 3.155E-06, 3.300E-04, 9.709E-07, 2.017E-08, 2.198E-07, 1.326E-06, 2.090E-01, 2.761E+12, 2.412E-10, 4.837E-11, 7.465E-10, 7.118E-14, 2.032E-09, 1.275E-13, 2.485E-11, 3.780E-10, 1.700E-12, 3.000E-12, 9.939E-13, 3.128E-10, 3.428E-11, 1.588E-11, 7.810E-01, 1.454E-10, 4.237E-10, 2.246E-12, 9.297E-13, 1.093E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.875E-15, 8.941E-11, 1.031E-10,nan, 9.354E-11, 1.050E-10, 2.075E-10, 1.093E-11, 1.585E-11, 1.650E-10, 2.695E-09, 7.000E-11, 9.332E-11, 3.615E-12, 2.618E-12, 7.465E-10, 1.660E-11, 3.922E-12, 0.000E+00, 1.580E-12, 7.632E-12, 1.580E-12, 1.580E-12, 2.813E-12, 8.850E-12, 8.507E-12,nan,nan,nan,nan,nan, 4.837E-11, 3.780E-17, 1.972E-11
 1.853E+01, 7.499E+01, 2.174E+02, 3.177E-06, 3.300E-04, 1.265E-06, 1.745E-08, 1.998E-07, 1.301E-06, 2.090E-01, 2.501E+12, 2.421E-10, 4.350E-11, 9.244E-10, 5.251E-14, 2.673E-09, 1.480E-13, 3.340E-11, 4.153E-10, 1.700E-12, 3.000E-12, 1.571E-12, 2.904E-10, 3.404E-11, 1.964E-11, 7.810E-01, 1.429E-10, 4.072E-10, 2.474E-12, 6.862E-13, 9.152E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.045E-15, 1.364E-10, 1.208E-10,nan, 8.609E-11, 9.776E-11, 2.005E-10, 1.070E-11, 1.518E-11, 2.111E-10, 3.161E-09, 7.000E-11, 9.326E-11, 3.520E-12, 2.520E-12, 9.244E-10, 1.173E-11, 2.885E-12, 0.000E+00, 1.531E-12, 7.393E-12, 1.531E-12, 1.531E-12, 2.649E-12, 8.573E-12, 8.240E-12,nan,nan,nan,nan,nan, 4.350E-11, 5.969E-18, 1.941E-11
 1.914E+01, 6.813E+01, 2.181E+02, 3.214E-06, 3.300E-04, 1.569E-06, 1.519E-08, 1.811E-07, 1.273E-06, 2.090E-01, 2.265E+12, 2.455E-10, 3.863E-11, 1.105E-09, 3.756E-14, 3.311E-09, 1.711E-13, 4.260E-11, 4.484E-10, 1.700E-12, 3.000E-12, 2.396E-12, 2.695E-10, 3.395E-11, 2.371E-11, 7.810E-01, 1.405E-10, 3.914E-10, 2.817E-12, 4.998E-13, 7.693E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.225E-15, 1.860E-10, 1.383E-10,nan, 7.870E-11, 9.052E-11, 1.936E-10, 1.048E-11, 1.451E-11, 2.576E-10, 3.617E-09, 7.000E-11, 9.319E-11, 3.429E-12, 2.429E-12, 1.105E-09, 7.485E-12, 2.042E-12, 0.000E+00, 1.481E-12, 7.152E-12, 1.481E-12, 1.481E-12, 2.494E-12, 8.294E-12, 7.972E-12,nan,nan,nan,nan,nan, 3.863E-11, 9.991E-20, 1.912E-11
 1.976E+01, 6.190E+01, 2.189E+02, 3.276E-06, 3.300E-04, 1.880E-06, 1.383E-08, 1.664E-07, 1.238E-06, 2.090E-01, 2.050E+12, 2.524E-10, 3.377E-11, 1.311E-09, 2.784E-14, 3.953E-09, 2.035E-13, 5.351E-11, 4.777E-10, 1.700E-12, 3.000E-12, 4.017E-12, 2.489E-10, 3.420E-11, 2.876E-11, 7.810E-01, 1.380E-10, 3.752E-10, 3.440E-12, 3.627E-13, 6.477E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.455E-15, 2.370E-10, 1.563E-10,nan, 7.109E-11, 8.307E-11, 1.865E-10, 1.024E-11, 1.382E-11, 3.055E-10, 4.086E-09, 7.000E-11, 9.313E-11, 3.336E-12, 2.336E-12, 1.311E-09, 4.092E-12, 1.394E-12, 0.000E+00, 1.432E-12, 6.915E-12, 1.432E-12, 1.432E-12, 2.350E-12, 8.019E-12, 7.708E-12,nan,nan,nan,nan,nan, 3.377E-11, 6.314E-20, 1.885E-11
 2.038E+01, 5.623E+01, 2.197E+02, 3.358E-06, 3.300E-04, 2.154E-06, 1.293E-08, 1.498E-07, 1.197E-06, 2.090E-01, 1.856E+12, 2.635E-10, 2.990E-11, 1.532E-09, 2.222E-14, 4.484E-09, 2.636E-13, 6.538E-11, 5.017E-10, 1.700E-12, 3.000E-12, 5.989E-12, 2.306E-10, 3.526E-11, 3.539E-11, 7.810E-01, 1.358E-10, 3.590E-10, 4.425E-12, 2.635E-13, 5.457E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.737E-15, 2.994E-10, 1.753E-10,nan, 6.354E-11, 7.551E-11, 1.790E-10, 9.989E-12, 1.310E-11, 3.610E-10, 4.506E-09, 7.000E-11, 9.305E-11, 3.262E-12, 2.219E-12, 1.532E-09, 2.041E-12, 9.307E-13, 0.000E+00, 1.382E-12, 6.676E-12, 1.382E-12, 1.382E-12, 2.211E-12, 7.741E-12, 7.441E-12,nan,nan,nan,nan,nan, 2.990E-11, 3.020E-20, 1.859E-11
 2.099E+01, 5.109E+01, 2.204E+02, 3.448E-06, 3.300E-04, 2.396E-06, 1.233E-08, 1.326E-07, 1.155E-06, 2.090E-01, 1.680E+12, 2.768E-10, 2.675E-11, 1.756E-09, 1.925E-14, 4.932E-09, 3.387E-13, 7.749E-11, 5.217E-10, 1.700E-12, 3.000E-12, 8.113E-12, 2.143E-10, 3.677E-11, 4.277E-11, 7.810E-01, 1.340E-10, 3.433E-10, 5.600E-12, 1.903E-13, 4.585E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.044E-15, 3.669E-10, 1.943E-10,nan, 5.624E-11, 6.812E-11, 1.713E-10, 9.735E-12, 1.237E-11, 4.194E-10, 4.884E-09, 7.000E-11, 9.297E-11, 3.201E-12, 2.092E-12, 1.756E-09, 8.661E-13, 5.933E-13, 0.000E+00, 1.334E-12, 6.443E-12, 1.334E-12, 1.334E-12, 2.081E-12, 7.471E-12, 7.181E-12,nan,nan,nan,nan,nan, 2.675E-11, 5.936E-22, 1.834E-11
 2.163E+01, 4.642E+01, 2.212E+02, 3.544E-06, 3.300E-04, 2.714E-06, 1.232E-08, 1.212E-07, 1.099E-06, 2.090E-01, 1.521E+12, 2.958E-10, 2.425E-11, 2.011E-09, 1.794E-14, 5.267E-09, 4.461E-13, 9.108E-11, 5.390E-10, 1.700E-12, 3.000E-12, 9.751E-12, 1.977E-10, 3.900E-11, 5.213E-11, 7.810E-01, 1.315E-10, 3.267E-10, 8.559E-12, 1.356E-13, 3.835E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.429E-15, 4.381E-10, 2.143E-10,nan, 4.854E-11, 6.031E-11, 1.632E-10, 9.467E-12, 1.161E-11, 4.809E-10, 5.283E-09, 7.000E-11, 9.289E-11, 3.137E-12, 1.971E-12, 2.011E-09, 4.067E-13, 3.890E-13, 0.000E+00, 1.286E-12, 6.212E-12, 1.286E-12, 1.286E-12, 1.970E-12, 7.202E-12, 6.923E-12,nan,nan,nan,nan,nan, 2.425E-11, 5.372E-23, 1.813E-11
 2.225E+01, 4.217E+01, 2.219E+02, 3.663E-06, 3.300E-04, 3.025E-06, 1.251E-08, 1.118E-07, 1.043E-06, 2.090E-01, 1.377E+12, 3.203E-10, 2.227E-11, 2.265E-09, 1.687E-14, 5.530E-09, 5.717E-13, 1.050E-10, 5.555E-10, 1.700E-12, 3.000E-12, 1.183E-11, 1.820E-10, 4.148E-11, 6.234E-11, 7.810E-01, 1.287E-10, 3.092E-10, 1.266E-11, 9.233E-14, 3.199E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.856E-15, 5.075E-10, 2.330E-10,nan, 4.152E-11, 5.301E-11, 1.552E-10, 9.199E-12, 1.085E-11, 5.457E-10, 5.602E-09, 7.000E-11, 9.284E-11, 3.087E-12, 1.860E-12, 2.265E-09, 1.163E-13, 2.348E-13, 0.000E+00, 1.241E-12, 5.995E-12, 1.241E-12, 1.241E-12, 1.872E-12, 6.951E-12, 6.681E-12,nan,nan,nan,nan,nan, 2.227E-11, 2.971E-23, 1.795E-11
 2.288E+01, 3.831E+01, 2.227E+02, 3.821E-06, 3.300E-04, 3.342E-06, 1.298E-08, 1.048E-07, 9.839E-07, 2.090E-01, 1.247E+12, 3.538E-10, 2.095E-11, 2.531E-09, 1.605E-14, 5.707E-09, 7.298E-13, 1.202E-10, 5.720E-10, 1.700E-12, 3.000E-12, 1.467E-11, 1.668E-10, 4.445E-11, 7.429E-11, 7.810E-01, 1.256E-10, 2.896E-10, 1.860E-11, 6.293E-14, 2.693E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 4.366E-15, 5.780E-10, 2.508E-10,nan, 3.513E-11, 4.608E-11, 1.468E-10, 8.917E-12, 1.007E-11, 6.184E-10, 5.818E-09, 7.000E-11, 9.282E-11, 3.056E-12, 1.759E-12, 2.531E-09, 3.960E-14, 1.424E-13, 0.000E+00, 1.199E-12, 5.788E-12, 1.199E-12, 1.199E-12, 1.788E-12, 6.711E-12, 6.451E-12,nan,nan,nan,nan,nan, 2.095E-11, 5.292E-24, 1.780E-11
 2.352E+01, 3.481E+01, 2.234E+02, 3.928E-06, 3.300E-04, 3.710E-06, 1.355E-08, 9.973E-08, 9.249E-07, 2.090E-01, 1.129E+12, 4.071E-10, 1.982E-11, 2.828E-09, 1.512E-14, 5.792E-09, 9.664E-13, 1.370E-10, 5.900E-10, 1.700E-12, 3.000E-12, 1.892E-11, 1.500E-10, 4.790E-11, 8.824E-11, 7.810E-01, 1.219E-10, 2.663E-10, 2.865E-11, 3.929E-14, 2.233E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 4.909E-15, 6.486E-10, 2.686E-10,nan, 2.873E-11, 3.913E-11, 1.383E-10, 8.634E-12, 9.295E-12, 6.913E-10, 6.035E-09, 7.000E-11, 9.281E-11, 3.024E-12, 1.668E-12, 2.828E-09, 2.093E-14, 1.136E-13, 0.000E+00, 1.158E-12, 5.591E-12, 1.158E-12, 1.158E-12, 1.719E-12, 6.482E-12, 6.231E-12,nan,nan,nan,nan,nan, 1.982E-11, 3.837E-25, 1.768E-11
 2.413E+01, 3.162E+01, 2.241E+02, 4.026E-06, 3.300E-04, 4.103E-06, 1.416E-08, 9.537E-08, 8.683E-07, 2.090E-01, 1.023E+12, 4.810E-10, 1.881E-11, 3.147E-09, 1.413E-14, 5.811E-09, 1.291E-12, 1.541E-10, 6.100E-10, 1.701E-12, 3.000E-12, 2.462E-11, 1.333E-10, 5.157E-11, 1.033E-10, 7.810E-01, 1.182E-10, 2.407E-10, 4.021E-11, 2.053E-14, 1.804E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 5.477E-15, 7.114E-10, 2.846E-10,nan, 2.297E-11, 3.277E-11, 1.302E-10, 8.359E-12, 8.550E-12, 7.610E-10, 6.196E-09, 7.000E-11, 9.278E-11, 2.987E-12, 1.587E-12, 3.147E-09, 1.601E-14, 1.002E-13, 0.000E+00, 1.120E-12, 5.410E-12, 1.120E-12, 1.120E-12, 1.660E-12, 6.273E-12, 6.030E-12,nan,nan,nan,nan,nan, 1.881E-11, 7.467E-27, 1.757E-11
 2.477E+01, 2.873E+01, 2.248E+02, 4.154E-06, 3.300E-04, 4.617E-06, 1.493E-08, 9.110E-08, 8.097E-07, 2.090E-01, 9.263E+11, 6.314E-10, 1.784E-11, 3.584E-09, 1.278E-14, 5.663E-09, 1.947E-12, 1.747E-10, 6.402E-10, 1.708E-12, 3.000E-12, 3.574E-11, 1.146E-10, 5.646E-11, 1.237E-10, 7.810E-01, 1.144E-10, 2.040E-10, 5.628E-11, 1.167E-14, 1.373E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 6.218E-15, 7.564E-10, 2.967E-10,nan, 1.858E-11, 2.741E-11, 1.214E-10, 8.057E-12, 7.787E-12, 8.322E-10, 6.177E-09, 7.000E-11, 9.268E-11, 2.923E-12, 1.523E-12, 3.584E-09, 1.252E-14, 8.877E-14, 0.000E+00, 1.088E-12, 5.252E-12, 1.088E-12, 1.088E-12, 1.608E-12, 6.090E-12, 5.854E-12,nan,nan,nan,nan,nan, 1.784E-11, 3.590E-27, 1.749E-11
 2.546E+01, 2.610E+01, 2.257E+02, 4.246E-06, 3.300E-04, 5.022E-06, 1.558E-08, 8.782E-08, 7.732E-07, 2.090E-01, 8.388E+11, 7.952E-10, 1.711E-11, 3.938E-09, 1.176E-14, 5.464E-09, 2.702E-12, 1.909E-10, 6.695E-10, 1.719E-12, 3.000E-12, 4.805E-11, 1.004E-10, 6.077E-11, 1.408E-10, 7.810E-01, 1.115E-10, 1.760E-10, 6.959E-11, 7.691E-15, 1.100E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 7.330E-15, 7.884E-10, 3.011E-10,nan, 1.479E-11, 2.256E-11, 1.122E-10, 7.731E-12, 7.010E-12, 8.819E-10, 6.080E-09, 7.000E-11, 9.241E-11, 2.839E-12, 1.467E-12, 3.938E-09, 9.191E-15, 6.901E-14, 0.000E+00, 1.054E-12, 5.088E-12, 1.054E-12, 1.054E-12, 1.561E-12, 5.900E-12, 5.671E-12,nan,nan,nan,nan,nan, 1.711E-11, 1.866E-27, 1.742E-11
